id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,room_type
25333838,Pelayo I-Apartamento de aires parisinos en Chueca,32046323,Juan,Centro,Justicia,40,-3,180,30,0,01/01/2019,0,83,69,Entire home/apt
25334459,SABATINI GARDENS Studio,17499500,Iakai Homes,Centro,Palacio,40,-3,60,1,23,30/06/2019,1.47,34,355,Entire home/apt
25334793,"Relatores 103, de dos dormitorios",183684887,Six Rooms,Centro,Embajadores,40,-3,125,1,39,31/08/2019,2.58,17,283,Entire home/apt
25336303,Estudio in chamberí,96795800,Madrid Rental Flats,Chamberí,Almagro,40,-3,66,9,2,16/04/2019,0.14,18,0,Entire home/apt
25340910,Canalejas III,102947901,Claudia,Centro,Cortes,40,-3,75,1,7,09/08/2019,0.48,231,270,Entire home/apt
25340919,Canalejas IV,102947901,Claudia,Centro,Cortes,40,-3,55,1,0,01/01/2019,0,231,261,Entire home/apt
25342306,La Mandala | Steps from Parque de Debod & Gran Via,96446898,Oasis Collections,Moncloa - Aravaca,Argüelles,40,-3,133,30,4,02/01/2019,0.28,7,342,Entire home/apt
25343589,BONITA BUHARDILLA MADRID CENTRO/MALASAÑA,113866414,Laura,Centro,Universidad,40,-3,45,4,22,03/09/2019,1.46,1,10,Entire home/apt
25345842,Room in Downtown /Habitación  Madrid - Malasaña,635709,Joaquin W.,Centro,Universidad,40,-3,20,3,4,09/08/2018,0.26,1,140,Private room
25359255,Cosy studio in Madrid´s trendiest Tapas area,11564770,Guillermo,Chamberí,Almagro,40,-3,65,3,3,13/08/2019,0.19,2,201,Entire home/apt
25360742,Habitación privada en pleno corazón de Madrid,2587197,Patrick,Centro,Justicia,40,-3,55,1,91,17/09/2019,5.93,1,257,Private room
25361181,"Holidays in Madrid ""Suite Valverde -Gran Via",191505096,Helena,Centro,Universidad,40,-3,70,2,67,04/09/2019,4.36,3,241,Entire home/apt
25365540,Romantic Experience in OPERA-ROYAL PALACE,191527025,Vidal,Centro,Palacio,40,-3,40,1,79,17/09/2019,5.74,2,289,Entire home/apt
25366967,Práctico,167612000,Cristina,Puente de Vallecas,Numancia,40,-3,18,2,1,18/06/2018,0.07,1,0,Private room
25368515,"Room with views, quiet and well connected.",185892460,Luz,Tetuán,Castillejos,40,-3,29,1,22,12/09/2019,1.38,3,214,Private room
25368955,Brand new Apartment just behind Gran Via - Orange,191520518,Gustavo,Centro,Universidad,40,-3,125,2,10,02/12/2018,0.66,3,317,Entire home/apt
25370004,Room for 2 in the Quaint Streets of Madrid,189058637,Ariel,Centro,Embajadores,40,-3,20,3,15,28/08/2019,1.05,26,0,Private room
25370542,Brand new Apartment just behind Gran Via - Blue,191520518,Gustavo,Centro,Universidad,40,-3,115,2,8,07/10/2018,0.53,3,312,Entire home/apt
25371389,Nice room in historic building - Madrid center,189058637,Ariel,Centro,Embajadores,40,-3,20,3,17,28/08/2019,1.19,26,0,Private room
25373452,Explore the Heart of Madrid - 5 minutes to Sol,189058637,Ariel,Centro,Embajadores,40,-3,20,3,16,29/08/2019,1.09,26,0,Private room
25373725,Brand new Apartment just behind Gran Via - Pink,191520518,Gustavo,Centro,Universidad,40,-3,125,2,7,30/09/2018,0.47,3,325,Entire home/apt
25373795,"Simple, Comfortable Room for 2 in Sol & La Latina",189058637,Ariel,Centro,Embajadores,40,-3,20,3,17,27/08/2019,1.19,26,0,Private room
25375679,Paz y tranquilidad,87647713,Pilar Elizabeth,Tetuán,Cuatro Caminos,40,-3,39,2,30,12/09/2019,1.9,2,0,Private room
25376597,Habitacion matrimonio,191590307,Mirella,Ciudad Lineal,Ventas,40,-3,35,1,3,05/05/2019,0.21,1,140,Private room
25377610,Room with Balcony Window Between Sol & La Latina,189058637,Ariel,Centro,Embajadores,40,-3,20,3,14,26/08/2019,0.96,26,0,Private room
25383136,EUROAPARTAMENTOS LA LATINA,172388526,Moises,Centro,Embajadores,40,-3,99,1,2,13/07/2018,0.13,2,0,Entire home/apt
25385023,"CB 5 Apartamento nuevo,  junto centro Madrid",14032635,Carlos,Carabanchel,Opañel,40,-3,160,1,13,31/07/2019,0.87,24,348,Entire home/apt
25386833,COMO EN CASA,79628471,Corina,Villaverde,San Cristobal,40,-3,17,3,22,01/07/2019,1.39,2,271,Private room
25387104,Cozy Simple Room for 1 Next to Sol and La Latina,189058637,Ariel,Centro,Embajadores,40,-3,20,3,15,19/08/2019,1.02,26,0,Private room
25387596,Como en casa,79628471,Corina,Villaverde,San Cristobal,40,-3,19,2,6,30/04/2019,0.53,2,305,Private room
25387810,Cozy Simple Room for 2 Next to Sol and La Latina,189058637,Ariel,Centro,Embajadores,40,-3,20,3,21,29/08/2019,1.43,26,0,Private room
25388585,Simple Cozy Room for 1 Next to Sol and La Latina,189058637,Ariel,Centro,Embajadores,40,-3,20,3,9,25/08/2019,0.62,26,0,Private room
25391756,Habitación INDIVIDUAL COMODA Y AGRADABLE! (Website hidden by Airbnb),191690187,Carlos,Moncloa - Aravaca,Argüelles,40,-3,40,1,27,08/09/2019,2.38,1,0,Private room
25391883,Cozy Room for 2 Next to Sol and La Latina,189058637,Ariel,Centro,Embajadores,40,-3,20,3,21,26/08/2019,1.44,26,0,Private room
25393356,Nice Room for 2 - 5 Minutes to Sol and La Latina,189058637,Ariel,Centro,Embajadores,40,-3,20,3,9,25/08/2019,0.66,26,0,Private room
25394047,"Nice, Simple, Clean and Cozy Room for 2 in Sol",189058637,Ariel,Centro,Embajadores,40,-3,20,3,14,20/08/2019,0.96,26,0,Private room
25397033,Disfruta Madrid desde el corazón de Chamberí,122824273,Babile Gestión,Chamberí,Arapiles,40,-3,80,2,35,15/09/2019,2.25,4,143,Entire home/apt
25398055,Torr Apartments in Madrid: 2A2 Studio / Chamartín,149257574,Apartamentos Torr En Madrid,Chamartín,Prosperidad,40,-3,80,1,0,01/01/2019,0,12,63,Entire home/apt
25399490,Casa grande y luminosa en el centro de Madrid,191738951,Lotta,Centro,Palacio,40,-3,165,2,7,09/12/2018,0.44,1,144,Entire home/apt
25402090,Apartamento 2 hab/5pax cerca del estadio Wanda,142825937,Angel,Ciudad Lineal,Pueblo Nuevo,40,-3,160,2,1,02/06/2019,0.27,1,100,Entire home/apt
25408426,Charming Sunlit 1BR with Terrace *La Latina,157229941,Sweet Inn,Centro,Palacio,40,-3,80,2,3,17/08/2019,0.25,21,329,Entire home/apt
25408619,La casita verde de Héctor y Marta,97986949,Marta,Carabanchel,Vista Alegre,40,-3,75,2,28,11/08/2019,1.75,2,141,Entire home/apt
25411643,"HISTORIC CENTER: PALACIO REAL-RASTRO- LATINA, A/C",43063704,Tom,Centro,Palacio,40,-3,90,3,15,09/09/2019,1.13,3,77,Entire home/apt
25417849,"***Fantastic Room in Heart of Madrid, Sol***",32472542,Parsa,Centro,Palacio,40,-3,35,1,51,23/08/2019,3.32,17,18,Private room
25418901,Acogedor piso para visitar Madrid,148609093,Esperanza,Chamartín,El Viso,40,-3,250,4,0,01/01/2019,0,1,0,Entire home/apt
25420817,Downtown appartament 180 square m.4 bedrooms,191901728,Marina,Chamberí,Trafalgar,40,-3,180,2,36,22/07/2019,2.5,1,27,Entire home/apt
25422170,Charming flat in the center of Madrid.,15039643,Carmen,Arganzuela,Acacias,40,-3,59,4,17,17/06/2019,1.07,1,144,Entire home/apt
25422974,Madrid centro Lavapies,191501645,Manuel,Centro,Embajadores,40,-3,50,2,16,16/09/2019,2.04,3,27,Entire home/apt
25426974,.,23002515,Javier,Tetuán,Bellas Vistas,40,-3,30,2,0,01/01/2019,0,1,0,Private room
25431205,Student Room M2/ Student Flat/ wifi/ 3 stops Sol,11560317,Agnes,Latina,Puerta del Angel,40,-3,15,8,3,08/09/2019,0.41,10,230,Private room
25433746,Elegante apartamento centro de Madrid zona Moncloa,132765275,Maria Laura Teresa,Chamberí,Gaztambide,40,-3,80,1,2,15/06/2019,0.13,1,80,Private room
25437138,★NEW LOFT★Atocha renfe★Centre★15PAX★Wifi★A/C★,9745294,David,Arganzuela,Palos de Moguer,40,-3,90,1,98,11/09/2019,6.39,2,110,Entire home/apt
25437490,"Apartment in Plaza Mayor / sol,air-conditioning",176982750,JianPing,Centro,Sol,40,-3,68,1,76,02/09/2019,4.81,3,336,Entire home/apt
25437885,Apartment in Plaza Elíptica,176982750,JianPing,Carabanchel,Comillas,40,-3,35,2,30,18/09/2019,2.2,3,327,Entire home/apt
25438076,PISO DE LUJO CENTRO MADRID /CHUECA  GRAN VÍA,136386987,Julian,Centro,Justicia,40,-3,80,7,0,01/01/2019,0,1,326,Entire home/apt
25438928,"Relatores 104, apartamento de dos dormitorios",183684887,Six Rooms,Centro,Embajadores,40,-3,125,1,14,26/08/2019,1.03,17,304,Entire home/apt
25439071,MODERN PENTHOUSE IN ORTEGA Y GASSET,192028723,Elena,Salamanca,Lista,40,-3,114,2,34,03/08/2019,2.21,1,74,Entire home/apt
25441254,"LUXURY APARTMENT NUEVOS MINISTERIOS, CHAMBERÍ",54317950,Natalia,Chamberí,Rios Rosas,40,-3,90,2,10,21/08/2019,0.64,5,102,Entire home/apt
25445141,Cozy bedroom in Tribunal,34807495,Belén,Centro,Justicia,40,-3,100,2,0,01/01/2019,0,1,0,Private room
25447644,Llegar a casa. Get home!,168532752,Leonor,Latina,Aguilas,40,-3,45,3,6,04/03/2019,0.4,2,71,Private room
25448553,SPECTACULAR.Confort.Feel at Home.Business.BERNABÉU,192089376,Angel,Tetuán,Cuatro Caminos,40,-3,59,3,22,04/09/2019,1.41,1,115,Entire home/apt
25448737,Elegante apartamento en la zona centro/Atocha con cuatro dormitorios en suite.,192061683,Dalia,Centro,Embajadores,40,-3,450,2,24,08/09/2019,1.58,1,258,Entire home/apt
25450577,Double room,187489237,Benita,Fuencarral - El Pardo,Pilar,40,-3,30,10,3,26/10/2018,0.25,2,331,Private room
25453414,"Vine, Nature-inspired apartment, Malasaña",165467697,Wave Autumn Vine,Centro,Universidad,40,-3,129,1,84,03/09/2019,6.09,3,59,Entire home/apt
25453821,Trendy Salamanca Neighbourhood,192128032,Lily,Salamanca,Goya,40,-3,90,1,54,29/08/2019,3.51,1,81,Entire home/apt
25463501,Habitación doble con encanto,192206093,Maria,Centro,Universidad,40,-3,50,2,17,08/07/2019,1.1,1,3,Private room
25464352,Habitación acogedora en el centro de Madrid,18971690,Raquel,Chamberí,Trafalgar,40,-3,35,1,0,01/01/2019,0,1,0,Private room
25465197,Cozy apartment for 4 in Madrid~Chamberí~,191410379,Francisco Javier,Chamberí,Trafalgar,40,-3,70,3,44,17/09/2019,2.83,1,3,Entire home/apt
25466176,Cozzy double room with private bathroom/Downtown,34212673,Marli,Moncloa - Aravaca,Ciudad Universitaria,40,-3,150,28,2,02/09/2018,0.14,31,364,Private room
25466730,Cozzy triple Room / Madrid Center,34212673,Marli,Moncloa - Aravaca,Ciudad Universitaria,40,-3,100,2,4,08/08/2018,0.26,31,0,Private room
25467217,Canalejas II,102947901,Claudia,Centro,Cortes,40,-3,75,1,2,26/07/2018,0.14,231,268,Entire home/apt
25467792,"Apartamento Alba 111, de un dormitorio",183684887,Six Rooms,Centro,Embajadores,40,-3,85,1,18,19/01/2019,1.22,17,256,Entire home/apt
25468394,Monte Esquinza,102947901,Claudia,Chamberí,Almagro,40,-3,80,1,6,26/08/2019,0.54,231,265,Entire home/apt
25468609,"Alba 112, apartamento de un dormitorio",183684887,Six Rooms,Centro,Embajadores,40,-3,85,1,15,17/06/2019,0.98,17,0,Entire home/apt
25469197,"Alba 113, apartamento de un dormitorio",183684887,Six Rooms,Centro,Embajadores,40,-3,85,1,25,12/09/2019,1.74,17,252,Entire home/apt
25469328,Bright lovely flat near Atocha,25634393,Anak,Arganzuela,Palos de Moguer,40,-3,42,14,3,18/07/2018,0.19,1,0,Entire home/apt
25469355,Meeting point in Madrid,185493809,María José,Centro,Universidad,40,-3,60,2,59,14/09/2019,3.79,4,28,Entire home/apt
25470124,Habitación en ático con terraza,19093141,Irene,Chamberí,Rios Rosas,40,-3,39,2,31,23/06/2019,2.53,2,84,Private room
25470386,Apartamento Alcalá 4-4,6282893,Patricia,Salamanca,Recoletos,40,-3,118,1,5,03/06/2019,0.34,19,331,Entire home/apt
25470695,Pequeña habitación con vista al jardín.,186289216,Rodriguez,Carabanchel,Puerta Bonita,40,-3,15,5,6,30/06/2019,0.38,3,53,Private room
25472242,"Madrid- centro , bella luminosa habitación",41734967,Gabriela,Hortaleza,Pinar del Rey,40,-3,50,3,0,01/01/2019,0,3,31,Private room
25473236,Wonderful flat in a brilliant location,188308989,Caridad,Centro,Sol,40,-3,200,1,0,01/01/2019,0,3,309,Entire home/apt
25473566,Wonderful exterior apartament with excellent location,188308989,Caridad,Centro,Sol,40,-3,400,1,0,01/01/2019,0,3,312,Entire home/apt
25473675,Apartamento Familiar en Madrid,188308989,Caridad,Centro,Sol,40,-3,500,1,0,01/01/2019,0,3,298,Entire home/apt
25474236,~NEW~ Great Apartment near GRAN VÍA~ izq,192101866,Jorge,Centro,Palacio,40,-3,200,2,5,01/08/2019,0.41,1,115,Entire home/apt
25474271,Lovely apartment near Casa de Campo & Madrid Rio,192267837,Maria,Latina,Lucero,40,-3,55,2,47,26/08/2019,2.97,1,72,Entire home/apt
25475293,Spacious private bedroom in Madrid CENTER,192275691,Francisco,Centro,Justicia,40,-3,35,3,2,07/07/2018,0.13,1,0,Private room
25476999,Mirador madrid,18528857,Javier,Moncloa - Aravaca,Casa de Campo,40,-3,200,15,0,01/01/2019,0,1,179,Entire home/apt
25477655,Como en una Antigua Bodega de Vino,189499794,Moha,Centro,Embajadores,40,-3,20,3,19,24/08/2019,1.29,29,0,Private room
25478571,A Dos Pasos de Gran Via!,189499794,Moha,Centro,Embajadores,40,-3,20,3,25,25/08/2019,1.69,29,0,Private room
25478699,Luxury & exclusive apartment Reina Sofia en Atocha,192297897,José,Arganzuela,Atocha,40,-3,150,2,10,09/08/2019,0.66,4,81,Entire home/apt
25479566,Desde el Corazón de Madrid,189499794,Moha,Centro,Embajadores,40,-3,20,3,18,29/08/2019,1.22,29,0,Private room
25482902,HABITACION WANDA METROPOLITANO A 12MIN AEROPUERTO,137672318,Juliana,San Blas - Canillejas,Canillejas,40,-3,30,1,37,20/08/2019,2.38,1,0,Private room
25483780,Quiet and cozy studio in Lavapiés,45472531,Fatima,Centro,Embajadores,40,-3,35,30,0,01/01/2019,0,1,107,Entire home/apt
25496564,ATOCHA Apartment (1BR 1BT),17499500,Iakai Homes,Centro,Embajadores,40,-3,66,1,33,30/06/2019,2.08,34,299,Entire home/apt
25500805,Apartamento Madrid Centro 5-2,6282893,Patricia,Centro,Sol,40,-3,155,1,0,01/01/2019,0,19,320,Entire home/apt
25504365,Habitación cerca del centro y Wanda Metropolitano.,192032001,Flavia,Ciudad Lineal,Pueblo Nuevo,40,-3,22,1,16,13/09/2019,1.1,1,171,Private room
25509182,Best Apartment near REAL MADRID Stadium,119331571,Antonio,Chamartín,Nueva España,40,-3,99,3,39,08/08/2019,2.47,1,308,Entire home/apt
25509778,Piso moderno en el centro de Madrid con parking,30311535,Ana,Centro,Justicia,40,-3,129,21,7,14/09/2019,0.5,1,12,Entire home/apt
25511110,"Cozy, Quiet, Central Studio in Sol area.",5849816,Laura,Centro,Cortes,40,-3,400,1,0,01/01/2019,0,1,89,Entire home/apt
25514919,Habitacion en el barrio de Salmanca,20314908,Marina,Centro,Sol,40,-3,19,2,3,17/06/2018,0.19,2,0,Private room
25515224,Modern City centre apartment,46804344,Irene,Tetuán,Bellas Vistas,40,-3,58,2,47,04/09/2019,3.55,1,281,Entire home/apt
25523117,LA LATINA & PLAZA MAYOR - Amazing new flat,192607160,Jorge,Centro,Embajadores,40,-3,89,1,74,30/08/2019,4.81,2,69,Entire home/apt
25523332,PLAZA MAYOR - La Latina & Centro - Brand new flat,192607160,Jorge,Centro,Palacio,40,-3,99,1,116,25/08/2019,7.53,2,86,Entire home/apt
25528473,Habitación con Baño Privado en Avenida America,192634530,Debby,Salamanca,Guindalera,40,-3,50,1,0,01/01/2019,0,1,82,Private room
25531394,Luxurious apartment with jacuzzi - Atocha,96916265,Arturo Y Beatriz,Arganzuela,Delicias,40,-3,100,200,6,30/11/2018,0.43,2,0,Entire home/apt
25534072,Infante,102947901,Claudia,Centro,Cortes,40,-3,110,1,13,09/07/2019,0.88,231,320,Entire home/apt
25534668,Descubre Madrid desde el Centro!,189499794,Moha,Centro,Embajadores,40,-3,20,3,17,29/08/2019,1.15,29,0,Private room
25536100,A 5 minutos del Oso y el Madroño!,189499794,Moha,Centro,Embajadores,40,-3,20,3,14,07/08/2019,0.95,29,0,Private room
25537839,DOBO ROOMS CAVA BAJA,133056146,Dobo Rooms,Centro,Palacio,40,-3,264,1,3,23/03/2019,0.38,28,261,Entire home/apt
25538235,La Latina para 3 invitados junto a La Paloma,3233170,Ernesto,Centro,Palacio,40,-3,60,4,54,04/09/2019,3.49,13,77,Entire home/apt
25544054,¡Habitación en zona inmejorable!,14478486,Alex,Salamanca,Goya,40,-3,16,2,19,25/07/2019,1.21,1,1,Private room
25544785,Habitación privada en zona residencial,192732997,Andrés,Ciudad Lineal,San Pascual,40,-3,24,1,25,30/06/2019,1.59,1,352,Private room
25544943,Balcones de Espinel,78820289,Francisco,Ciudad Lineal,Pueblo Nuevo,40,-3,115,15,0,01/01/2019,0,1,0,Entire home/apt
25555881,"Moderno,luminoso con parking",46610411,Fran,Villa de Vallecas,Casco Histórico de Vallecas,40,-3,71,1,72,09/09/2019,4.7,1,47,Entire home/apt
25559018,Cozy & Central apartment in Madrid,139595528,Limani,Centro,Embajadores,40,-3,75,3,55,18/08/2019,3.64,11,42,Entire home/apt
25562169,Estudio en Madrid,91136109,Omar,Chamartín,Ciudad Jardín,40,-3,65,1,4,11/07/2018,0.26,1,0,Entire home/apt
25562945,Private room with bathroom - IFEMA & Airport area,24353790,Pedro,Hortaleza,Palomas,40,-3,25,2,61,14/09/2019,3.95,1,44,Private room
25564197,Apartamento Céntrico,14324611,Juan,Centro,Universidad,40,-3,62,3,71,02/09/2019,4.83,3,40,Entire home/apt
25565386,Apartamento 1 habitacion en Pacifico ideal 4 pax,155346829,Fatima,Retiro,Adelfas,40,-3,60,1,26,01/06/2019,1.7,1,76,Entire home/apt
25566705,Habitación amplia cerca de Parque del Retiro.,192849323,Clelia,Retiro,Estrella,40,-3,20,1,162,15/09/2019,10.57,2,16,Private room
25571152,"Alba 114, estudio para dos",183684887,Six Rooms,Centro,Embajadores,40,-3,70,1,23,16/09/2019,1.58,17,279,Entire home/apt
25571350,"Alba 115, apartamento de un dormitorio",183684887,Six Rooms,Centro,Embajadores,40,-3,85,1,23,21/03/2019,1.58,17,278,Entire home/apt
25571953,"Apartamento Fresa 131, de un dormitorio",183684887,Six Rooms,Centro,Sol,40,-3,100,1,4,26/03/2019,0.27,17,280,Entire home/apt
25572293,"Loft in Malasaña, ideal for tourists.",107335103,Daniel,Centro,Universidad,40,-3,125,1,149,15/09/2019,10,32,27,Entire home/apt
25573135,"Ático con terraza y barbacoa ! 
Piscina",186058698,Ana Maria,Villa de Vallecas,Casco Histórico de Vallecas,40,-3,500,1,1,15/09/2018,0.08,1,365,Private room
25573258,"Apartamento Góngora, 301 con vistas",183684887,Six Rooms,Centro,Embajadores,40,-3,90,1,9,11/09/2019,0.6,17,290,Entire home/apt
25573281,BRAND NEW! LUXURY AND STYLISH APART. CHUECA CENTER,192831841,Javier,Centro,Justicia,40,-3,105,3,53,30/08/2019,3.64,1,30,Entire home/apt
25573290,Ozzie's Place - Lavapies - 2 BR,192883877,Dana,Centro,Embajadores,40,-3,60,2,37,02/09/2019,2.38,1,319,Entire home/apt
25574094,"Apartamento Cervantes 302, con vistas",183684887,Six Rooms,Centro,Cortes,40,-3,90,1,14,10/03/2019,0.97,17,296,Entire home/apt
25574312,Estudio Quevedo 303,183684887,Six Rooms,Centro,Embajadores,40,-3,67,1,29,02/09/2019,2.04,17,271,Entire home/apt
25575090,Estudio Vega 304,183684887,Six Rooms,Centro,Embajadores,40,-3,67,1,12,21/08/2019,0.84,17,284,Entire home/apt
25575263,Estudio Lorca 305,183684887,Six Rooms,Centro,Embajadores,40,-3,67,1,12,09/09/2019,1.08,17,282,Entire home/apt
25596649,Salamanca (safe area),143905609,Atsushi,Salamanca,Lista,40,-3,60,1,2,08/08/2018,0.14,1,0,Entire home/apt
25600703,Estudio Bécquer 306 en Calle Atocha,183684887,Six Rooms,Centro,Embajadores,40,-3,67,1,13,19/08/2019,0.93,17,291,Entire home/apt
25601384,"Apartamento Chueca Terrace 121, de dos dormitorios",183684887,Six Rooms,Centro,Justicia,40,-3,130,1,11,12/09/2019,0.85,17,281,Entire home/apt
25605512,Habitación cerca de El Retiro (Madrid),192849323,Clelia,Moratalaz,Media Legua,40,-3,18,1,46,31/08/2019,3.01,2,7,Private room
25606815,Romantic apartment with terrace and view to Retiro,23141913,José Maria,Retiro,Jerónimos,40,-3,65,2,57,10/09/2019,3.78,1,120,Entire home/apt
25607973,Private room in Madrid,15825789,Jessica,Arganzuela,Delicias,40,-3,16,20,2,04/08/2018,0.13,1,0,Private room
25612572,"A 5 Star Comfy Room in Salamanca, Madrid",27832097,Jonian,Salamanca,Lista,40,-3,25,1,81,08/09/2019,5.19,2,0,Private room
25614456,Habitación 2 personas con  litera. Caja Magica.,44861669,Alicia,Villaverde,Los Rosales,40,-3,12,1,14,01/07/2019,0.96,11,312,Shared room
25616258,Loft en pleno Fuencarral,42303586,Mateo,Chamberí,Trafalgar,40,-3,250,3,1,05/10/2018,0.09,1,180,Entire home/apt
25616661,"Ático acogedor, luminoso y confortable",70598557,José Luis,Salamanca,Fuente del Berro,40,-3,29,1,0,01/01/2019,0,1,0,Private room
25617267,NUEVO APARTAMENTO! Nice full apartment  in Madrid,35625962,Herui,Tetuán,Valdeacederas,40,-3,45,1,2,22/10/2018,0.14,1,0,Entire home/apt
25647956,BARRIO DE LOS AUSTRIAS APARTAMENTOS 2 DORMITORIOS,159969129,Enrique,Centro,Palacio,40,-3,68,1,85,25/08/2019,5.4,4,49,Entire home/apt
25652775,"Piso en zona Opera, Plaza Mayor",78447433,Maria,Centro,Sol,40,-3,80,2,0,01/01/2019,0,1,0,Entire home/apt
25659547,Coqueto piso cerca del centro,175086740,Minerva,Puente de Vallecas,San Diego,40,-3,85,3,1,01/07/2018,0.07,1,166,Entire home/apt
25661942,Nice apartment close to Retiro Park and Atocha Sta,193226511,Pedro,Retiro,Pacífico,40,-3,50,7,61,04/09/2019,3.92,1,34,Entire home/apt
25680837,Habitacion para chico o chica,193308768,Luis,Usera,Orcasur,40,-3,25,3,1,29/06/2018,0.07,1,0,Shared room
25680915,The magic days and nights of Lavapiés,136911717,Angelina,Centro,Embajadores,40,-3,45,3,75,09/09/2019,4.83,1,156,Entire home/apt
25695818,Habitacion doble en El Barrio de Salamanca,20314908,Marina,Salamanca,Lista,40,-3,14,2,0,01/01/2019,0,2,0,Private room
25702461,"ESTUDIO-LOFT junto a IFEMA, original (2 pers.)",47453449,Consuelo,Hortaleza,Valdefuentes,40,-3,75,2,18,07/09/2019,1.16,2,295,Entire home/apt
25709882,Habitación Privada¡¡ a 15min Santiago Bernabeu,193414475,Charly,Chamberí,Rios Rosas,40,-3,45,1,6,10/12/2018,0.5,1,0,Private room
25713865,"Queen bedroom in a quiet flat, 2mins from Malasaña",791447,Vera,Chamberí,Trafalgar,40,-3,50,1,1,04/10/2018,0.09,3,0,Private room
25716690,Solfai Vacacional 15,91506664,Solfai,Centro,Embajadores,40,-3,60,2,13,05/08/2019,1.08,33,303,Entire home/apt
25718701,GRAN VÍA **Plaza de Luna Apartment**,28786243,Emilio,Centro,Universidad,40,-3,95,1,27,27/08/2019,1.74,58,81,Entire home/apt
25731886,"Malasaña, centro histórico",193503477,Leticia,Centro,Universidad,40,-3,110,3,41,12/07/2019,2.68,1,0,Entire home/apt
25734841,Habitación mediana en el centro de Madrid,170368985,Bienvenidos A Madrid,Puente de Vallecas,Palomeras Bajas,40,-3,13,30,2,15/03/2019,0.22,2,11,Private room
25737454,Luxury apartment at a newly refurbished building.,9757922,Maria,Centro,Justicia,40,-3,100,1,85,15/09/2019,5.46,6,306,Entire home/apt
25761607,"FC35 4º. Apartamento singular, con WIFI.",116196433,Apartamentos Playtime,Ciudad Lineal,Concepción,40,-3,66,7,2,15/09/2019,0.24,11,308,Entire home/apt
25761885,COZY RETREAT | PLAZA MAYOR - WIFI,163137959,Thomas,Centro,Embajadores,40,-3,90,1,20,13/09/2019,1.29,1,59,Entire home/apt
25766199,APT junto a la Plaza de Opera,193646231,Julio,Centro,Palacio,40,-3,60,1,63,31/08/2019,4.1,1,213,Entire home/apt
25768759,Unique apartment in the heart of Malasaña,193663909,Victor Manuel,Centro,Universidad,40,-3,80,2,3,15/09/2019,0.83,1,54,Entire home/apt
25771383,APARTAMENTO-LOFT (Junto a IFEMA),47453449,Consuelo,Hortaleza,Valdefuentes,40,-3,140,2,12,31/05/2019,0.77,2,307,Entire home/apt
25777937,Plaza Mayor-Amy Casa,27073757,Sharon,Centro,Sol,40,-3,400,2,15,01/06/2019,1.03,1,51,Entire home/apt
25778223,Piso moderno y equipado en pleno centro,3966594,Charlotte,Centro,Embajadores,40,-3,130,4,6,02/06/2019,0.42,1,83,Entire home/apt
25778799,Comparte piso en la latina,101284950,Beatriz,Centro,Embajadores,40,-3,24,1,6,01/09/2018,0.39,2,0,Private room
25780706,Studio close to Gran Vía Metro,172003144,Alejandro,Centro,Universidad,40,-3,45,3,12,28/10/2018,0.79,1,0,Entire home/apt
25788507,"Acogedor, estupendo y amplio piso en M. de Vadillo",18965341,Teresa,Carabanchel,San Isidro,40,-3,67,1,14,23/06/2019,0.96,1,319,Entire home/apt
25788629,Puerta del Sol IV,99018982,Alterhome,Centro,Sol,40,-3,60,1,0,01/01/2019,0,110,297,Entire home/apt
25791819,"Room+WC, TV, pools & gym (10' Metro to center)",45062391,Lola,Arganzuela,Legazpi,40,-3,35,1,59,01/09/2019,3.79,1,236,Private room
25792346,Habitación privada en el centro de Madrid,132966910,Cris,Chamberí,Trafalgar,40,-3,40,2,0,01/01/2019,0,1,0,Private room
25794306,Cozy apartment in Plaza España,51564174,Álvaro & Tatiana,Moncloa - Aravaca,Argüelles,40,-3,41,2,14,26/07/2019,0.92,42,302,Entire home/apt
25795292,Modern suite near OPERA and PLAZA DEL SOL,193843420,Enrique Y Marina,Centro,Sol,40,-3,125,3,30,14/09/2019,1.99,1,89,Entire home/apt
25797507,New spectacular apartment in Tirso de Molina,179327423,Alfonso &  Alexandra,Centro,Embajadores,40,-3,120,2,3,22/08/2018,0.21,6,0,Entire home/apt
25797831,Tu casa en Madrid:Tribunal/Chueca.,45107104,Alfonso,Centro,Justicia,40,-3,66,1,53,14/09/2019,3.38,1,26,Entire home/apt
25809329,Modern bright penthouse with terrace near Gran Vía,45621438,Miguel,Centro,Universidad,40,-3,99,2,31,07/09/2019,2.03,10,95,Entire home/apt
25811179,Encuentra el relax en este piso luminoso y colorido en la plaza de Castilla,193954418,Maria,Tetuán,Almenara,40,-3,135,2,61,11/09/2019,4.02,1,61,Entire home/apt
25818422,Gay Pride offer Central Madrid ( La Latina),47815547,Cindy,Centro,Embajadores,40,-3,200,3,0,01/01/2019,0,1,176,Entire home/apt
25820443,Cozy apt in the Heart of Chueca,194028757,Yaniv,Centro,Justicia,40,-3,70,2,47,11/08/2019,3.07,1,124,Entire home/apt
25823763,Precioso ático en el centro de Madrid,194044504,Luna,Centro,Embajadores,40,-3,80,7,12,17/07/2019,0.84,1,0,Entire home/apt
