price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,room_type
112,2,17,0.81,49,80,Entire home/apt
13,3,1,0.05,1,0,Private room
50,3,0,0,1,0,Private room
45,3,0,0,1,0,Entire home/apt
73,1,83,3.95,3,285,Entire home/apt
95,3,5,0.26,56,322,Entire home/apt
18,1,52,2.5,3,300,Private room
26,1,1,0.05,1,0,Private room
70,2,68,3.31,1,0,Entire home/apt
55,2,42,2.05,1,157,Private room
100,4,3,0.17,1,353,Private room
55,1,103,4.96,36,335,Entire home/apt
90,2,0,0,3,171,Private room
158,1,8,0.56,28,73,Entire home/apt
49,1,40,1.95,2,30,Entire home/apt
30,1,0,0,1,0,Private room
20,2,0,0,1,50,Private room
48,2,54,2.58,10,331,Entire home/apt
20,3,72,3.45,7,62,Private room
90,3,84,4.16,2,110,Entire home/apt
120,1,66,3.17,56,180,Entire home/apt
118,2,131,6.3,6,96,Entire home/apt
250,2,17,0.84,2,0,Entire home/apt
140,1,84,4.26,1,248,Entire home/apt
65,3,32,1.55,20,332,Entire home/apt
16,7,0,0,1,191,Private room
118,2,16,0.79,49,0,Entire home/apt
100,1,94,4.48,66,93,Entire home/apt
100,3,1,0.1,56,328,Entire home/apt
149,1,21,1.18,1,154,Entire home/apt
75,2,41,2.03,10,144,Entire home/apt
40,2,108,5.23,4,41,Entire home/apt
59,3,107,5.12,1,85,Entire home/apt
70,3,87,4.31,5,97,Entire home/apt
71,1,24,1.33,46,6,Hotel room
40,1,0,0,1,0,Shared room
35,2,21,1.11,2,70,Private room
40,3,3,0.2,4,0,Private room
60,2,163,8.06,1,116,Entire home/apt
99,1,107,5.24,3,244,Entire home/apt
128,1,58,3.12,8,338,Entire home/apt
76,2,55,2.72,1,127,Entire home/apt
129,1,55,2.95,8,357,Entire home/apt
129,1,94,5.04,8,341,Entire home/apt
128,1,35,1.88,8,361,Entire home/apt
65,2,65,3.22,3,125,Entire home/apt
128,1,49,2.63,8,348,Entire home/apt
66,2,59,2.83,3,242,Entire home/apt
25,2,77,3.97,1,126,Private room
189,1,77,3.8,1,283,Entire home/apt
55,1,6,0.53,1,346,Private room
45,2,65,3.11,10,321,Entire home/apt
100,14,4,0.23,14,11,Entire home/apt
120,1,26,1.26,46,291,Hotel room
50,2,0,0,1,0,Private room
27,2,20,0.98,1,67,Private room
144,2,15,0.72,49,0,Entire home/apt
110,2,61,2.98,1,201,Entire home/apt
83,4,44,2.21,5,123,Entire home/apt
80,6,0,0,1,0,Entire home/apt
245,1,11,0.56,30,324,Hotel room
110,2,3,0.29,2,331,Entire home/apt
85,1,5,0.3,2,168,Private room
68,2,65,3.11,1,53,Entire home/apt
260,1,27,1.31,2,80,Private room
50,1,117,5.63,6,72,Entire home/apt
96,4,78,3.78,34,177,Entire home/apt
61,3,54,2.77,1,134,Entire home/apt
210,2,68,3.3,2,131,Entire home/apt
155,1,4,0.21,42,69,Entire home/apt
100,3,7,0.49,56,299,Entire home/apt
89,2,47,2.25,1,128,Entire home/apt
37,1,88,4.31,1,141,Private room
28,2,56,2.77,1,33,Private room
90,2,19,1,1,70,Entire home/apt
40,3,31,1.57,1,66,Private room
30,1,229,11.05,3,89,Private room
17,1,33,1.58,2,63,Private room
199,4,2,0.14,1,74,Entire home/apt
70,1,85,4.1,1,55,Entire home/apt
30,1,166,8.01,3,116,Private room
30,1,176,8.43,3,119,Private room
70,14,23,1.41,6,315,Entire home/apt
45,3,71,3.79,1,2,Entire home/apt
53,2,49,2.39,1,0,Entire home/apt
22,3,3,0.18,2,0,Private room
40,1,121,5.95,1,284,Entire home/apt
15,8,7,0.35,10,75,Private room
57,2,106,5.36,14,113,Entire home/apt
55,3,20,1.01,1,29,Private room
35,2,2,0.1,1,0,Entire home/apt
55,1,3,0.16,2,0,Entire home/apt
26,1,101,4.93,2,0,Private room
79,1,104,5.2,3,67,Entire home/apt
55,1,39,2.07,36,312,Private room
61,1,35,1.9,36,311,Private room
78,1,77,4.14,36,279,Private room
44,1,146,7.77,36,281,Private room
48,1,30,1.59,36,289,Private room
55,1,36,1.92,36,303,Hotel room
60,30,6,0.48,1,87,Entire home/apt
100,3,50,2.47,5,330,Entire home/apt
65,2,55,2.99,3,63,Entire home/apt
122,2,64,3.24,49,79,Entire home/apt
112,2,39,1.91,49,69,Entire home/apt
90,1,0,0,1,0,Entire home/apt
70,3,38,1.97,1,101,Entire home/apt
87,2,56,2.77,1,243,Entire home/apt
90,2,20,1.03,1,95,Entire home/apt
160,3,7,0.55,1,308,Entire home/apt
102,1,59,2.9,34,181,Entire home/apt
24,1,2,0.1,1,0,Private room
90,3,24,1.21,3,319,Entire home/apt
135,2,71,3.51,10,50,Entire home/apt
99,1,41,2.03,23,219,Entire home/apt
99,1,25,1.25,23,246,Entire home/apt
99,1,18,0.89,23,268,Entire home/apt
90,3,2,0.18,56,326,Entire home/apt
15,3,0,0,1,0,Private room
55,1,4,0.21,5,87,Entire home/apt
90,1,14,0.69,5,133,Entire home/apt
28,3,48,2.35,2,48,Private room
21,2,10,0.49,1,354,Private room
90,3,0,0,1,0,Entire home/apt
38,1,53,2.65,1,2,Private room
120,1,137,6.7,6,308,Entire home/apt
20,1,59,2.95,1,78,Shared room
200,7,0,0,1,90,Private room
19,3,120,5.93,1,60,Private room
55,3,90,4.4,1,62,Entire home/apt
15,1,0,0,2,0,Private room
21,2,103,5.07,1,0,Private room
40,3,2,0.1,2,0,Entire home/apt
20,20,0,0,1,358,Private room
75,3,26,1.35,1,60,Entire home/apt
82,3,26,1.34,2,172,Entire home/apt
18,1,72,3.54,2,68,Private room
100,1,4,0.2,20,312,Entire home/apt
50,2,7,0.34,1,0,Entire home/apt
40,1,18,0.89,20,230,Private room
50,20,13,0.74,1,0,Entire home/apt
70,2,26,1.38,2,313,Entire home/apt
40,1,11,0.59,20,261,Private room
80,10,3,0.18,2,330,Entire home/apt
26,2,19,1.77,3,77,Private room
155,1,1,0.07,42,96,Entire home/apt
27,2,46,2.25,1,51,Private room
22,7,1,0.05,1,0,Private room
421,1,26,1.01,44,293,Entire home/apt
100,2,88,4.4,1,146,Entire home/apt
254,1,14,0.74,44,1,Entire home/apt
254,1,4,0.14,44,343,Entire home/apt
173,1,27,0.93,44,10,Entire home/apt
293,1,27,0.91,44,312,Entire home/apt
362,1,32,0.87,44,312,Entire home/apt
335,1,9,0.3,44,320,Entire home/apt
211,1,8,0.16,44,0,Entire home/apt
262,1,34,0.72,44,79,Entire home/apt
313,1,10,0.35,44,0,Entire home/apt
278,1,6,0.25,44,293,Entire home/apt
321,1,6,0.15,44,6,Entire home/apt
90,25,1,0.37,3,52,Entire home/apt
325,7,0,0,25,365,Entire home/apt
16,2,0,0,1,0,Private room
246,1,12,0.32,44,283,Entire home/apt
295,1,93,1.83,44,6,Entire home/apt
60,2,91,4.5,1,61,Private room
38,1,37,1.85,2,54,Private room
199,2,67,3.31,4,225,Entire home/apt
60,2,76,3.76,9,321,Entire home/apt
130,3,20,0.99,4,133,Entire home/apt
190,2,59,2.95,4,221,Entire home/apt
20,1,16,0.79,2,94,Private room
43,2,0,0,1,0,Private room
79,1,1,0.05,1,0,Private room
109,2,10,0.49,49,0,Entire home/apt
18,2,9,0.44,1,314,Private room
33,1,5,0.25,1,0,Entire home/apt
60,3,25,1.23,11,72,Entire home/apt
30,1,0,0,1,0,Private room
65,2,119,5.81,1,323,Entire home/apt
65,1,56,2.8,3,65,Entire home/apt
170,3,5,0.31,14,324,Entire home/apt
55,1,62,3.02,5,301,Entire home/apt
65,2,12,0.61,1,84,Entire home/apt
117,1,0,0,6,0,Entire home/apt
80,3,1,0.08,24,360,Entire home/apt
20,1,26,1.27,2,94,Private room
40,1,42,2.16,4,23,Private room
150,2,0,0,1,0,Entire home/apt
108,2,5,0.29,24,190,Entire home/apt
89,1,44,2.21,2,73,Entire home/apt
90,1,1,0.05,1,0,Entire home/apt
56,2,148,7.63,1,314,Entire home/apt
85,2,43,2.99,3,112,Entire home/apt
200,1,57,2.92,17,296,Entire home/apt
35,1,154,7.54,3,41,Entire home/apt
129,3,58,2.94,19,319,Entire home/apt
200,4,38,2.16,8,264,Entire home/apt
170,3,7,0.39,14,298,Entire home/apt
450,1,47,2.55,9,293,Entire home/apt
35,1,0,0,1,0,Entire home/apt
50,2,3,0.16,2,99,Entire home/apt
20,1,39,1.97,4,16,Private room
25,1,71,3.56,4,17,Private room
35,1,142,7,7,79,Entire home/apt
60,2,58,2.94,1,0,Entire home/apt
55,1,108,5.34,32,29,Entire home/apt
36,1,156,7.72,7,79,Entire home/apt
39,1,155,7.64,7,75,Entire home/apt
50,1,1,0.05,1,0,Private room
25,1,5,0.25,1,0,Private room
18,1,3,0.19,1,0,Shared room
55,1,139,6.95,32,22,Entire home/apt
94,2,21,1.19,9,59,Entire home/apt
45,2,78,3.85,1,0,Entire home/apt
52,2,63,3.26,11,76,Entire home/apt
65,2,52,2.57,1,71,Entire home/apt
38,1,4,0.23,12,126,Entire home/apt
160,3,8,0.45,108,290,Entire home/apt
39,2,54,2.76,5,81,Entire home/apt
130,3,28,1.59,4,150,Entire home/apt
110,3,13,0.74,4,198,Entire home/apt
51,2,69,3.41,1,318,Entire home/apt
69,3,28,1.92,1,323,Entire home/apt
200,1,54,2.83,8,70,Entire home/apt
70,7,1,0.13,28,339,Private room
47,3,68,3.41,1,24,Entire home/apt
38,2,61,3.06,5,61,Entire home/apt
45,2,1,0.05,1,0,Entire home/apt
210,3,70,3.53,1,154,Entire home/apt
51,2,1,0.06,5,0,Entire home/apt
70,2,76,3.85,1,138,Entire home/apt
65,2,58,2.87,1,122,Entire home/apt
120,2,56,2.83,6,0,Entire home/apt
999,3,49,2.46,3,31,Entire home/apt
91,2,70,3.64,1,142,Entire home/apt
150,6,1,0.28,25,365,Entire home/apt
29,7,7,0.39,2,224,Private room
146,7,2,0.11,1,47,Entire home/apt
70,3,58,2.94,6,97,Entire home/apt
92,2,135,7.17,3,250,Entire home/apt
70,2,28,1.38,2,1,Private room
250,1,14,0.71,9,296,Entire home/apt
218,3,2,0.1,17,316,Entire home/apt
55,1,128,6.44,32,12,Entire home/apt
60,7,3,0.16,28,342,Private room
60,7,0,0,28,340,Private room
105,3,54,2.72,13,86,Entire home/apt
120,3,67,3.51,1,229,Entire home/apt
50,1,1,0.07,110,327,Entire home/apt
48,2,71,3.51,10,324,Entire home/apt
40,1,0,0,2,360,Private room
65,2,126,6.22,2,260,Entire home/apt
15,30,8,0.55,2,46,Private room
83,2,136,6.88,1,302,Entire home/apt
399,4,15,0.75,1,178,Entire home/apt
25,2,10,0.51,2,104,Private room
55,1,132,6.53,32,15,Entire home/apt
150,2,0,0,1,0,Private room
50,7,1,0.21,28,291,Private room
1000,2,36,2,5,85,Hotel room
1000,2,6,0.38,5,72,Hotel room
180,2,123,6.22,1,136,Entire home/apt
13,7,1,0.08,2,31,Private room
92,2,40,2.08,1,148,Entire home/apt
22,1,30,1.51,3,340,Private room
59,1,163,8.25,3,307,Entire home/apt
25,1,79,3.89,1,164,Private room
66,7,5,0.27,11,0,Entire home/apt
159,1,6,0.15,44,334,Entire home/apt
1000,2,61,3.34,5,83,Hotel room
66,7,1,0.09,11,58,Entire home/apt
65,1,7,1.08,3,143,Entire home/apt
58,1,75,3.93,5,240,Entire home/apt
90,2,73,3.69,5,65,Entire home/apt
95,1,139,6.95,1,57,Entire home/apt
307,1,37,1.02,44,0,Entire home/apt
45,1,110,5.57,45,3,Private room
80,2,23,1.33,1,316,Entire home/apt
50,3,74,4.01,1,37,Entire home/apt
30,3,3,0.15,1,0,Private room
35,1,1,0.09,2,365,Private room
109,2,9,0.46,1,162,Entire home/apt
69,2,17,0.84,2,5,Entire home/apt
29,1,54,4.37,2,169,Private room
50,4,37,1.89,1,279,Entire home/apt
45,1,106,5.3,45,24,Private room
45,1,99,5.01,45,31,Private room
80,2,54,2.79,1,0,Entire home/apt
24,1,40,2.3,1,322,Private room
77,3,81,4.08,9,137,Entire home/apt
79,3,85,4.32,9,129,Entire home/apt
80,3,80,4.31,9,144,Entire home/apt
45,2,1,0.05,2,0,Private room
210,2,63,3.19,3,231,Entire home/apt
27,1,201,10.05,2,54,Private room
25,1,0,0,1,361,Private room
145,2,89,4.5,8,125,Entire home/apt
45,2,54,2.73,3,341,Entire home/apt
75,3,33,1.7,3,329,Entire home/apt
100,2,10,0.67,4,4,Entire home/apt
60,3,45,2.28,3,322,Entire home/apt
45,3,67,3.4,3,324,Entire home/apt
12,30,4,0.58,7,0,Private room
33,2,93,4.76,1,11,Private room
55,5,19,0.97,1,78,Entire home/apt
61,2,43,2.27,4,101,Entire home/apt
59,1,4,0.25,110,315,Entire home/apt
65,2,18,0.93,13,99,Entire home/apt
52,1,4,0.2,1,201,Private room
25,1,4,0.2,28,364,Shared room
72,2,78,4.37,1,70,Entire home/apt
30,2,21,1.1,1,33,Private room
100,3,30,1.55,5,122,Entire home/apt
40,1,9,0.46,2,342,Private room
48,2,97,4.93,3,42,Entire home/apt
50,2,51,2.58,10,127,Entire home/apt
80,5,0,0,1,261,Private room
95,3,73,3.79,6,91,Entire home/apt
40,2,108,5.4,1,66,Entire home/apt
75,2,27,1.43,1,0,Entire home/apt
140,3,43,2.45,4,332,Entire home/apt
248,1,25,0.54,44,337,Entire home/apt
106,1,0,0,1,251,Entire home/apt
23,3,8,0.44,2,12,Private room
25,2,22,1.1,5,0,Private room
35,2,5,0.26,2,361,Private room
140,3,0,0,1,0,Entire home/apt
106,2,26,1.46,9,47,Entire home/apt
115,2,99,5.07,1,136,Entire home/apt
20,1,1,1,1,83,Shared room
60,2,30,1.52,33,326,Entire home/apt
53,2,20,1.01,33,304,Entire home/apt
60,2,8,0.41,33,331,Entire home/apt
89,15,1,0.14,1,270,Entire home/apt
50,2,17,0.92,1,0,Private room
65,1,82,4.2,1,9,Entire home/apt
100,2,84,4.26,1,130,Entire home/apt
40,3,0,0,1,0,Private room
195,5,4,0.23,1,45,Entire home/apt
95,3,68,3.49,20,150,Entire home/apt
70,2,27,1.37,1,350,Entire home/apt
114,2,99,5.07,6,115,Entire home/apt
13,30,4,0.21,2,11,Private room
82,1,36,1.82,3,73,Entire home/apt
40,1,15,1.13,17,0,Private room
40,1,32,2.34,17,0,Private room
40,1,43,2.49,17,0,Private room
115,3,55,3.08,6,137,Entire home/apt
39,2,82,4.16,1,53,Entire home/apt
169,2,59,3.34,6,31,Entire home/apt
45,2,21,1.08,1,66,Private room
143,1,22,1.14,34,182,Entire home/apt
108,2,7,0.38,49,81,Entire home/apt
265,3,57,3.25,2,71,Entire home/apt
20,3,0,0,1,0,Private room
90,2,43,2.19,1,140,Entire home/apt
45,2,13,0.67,3,335,Entire home/apt
19,1,4,0.21,1,0,Private room
95,2,6,0.33,1,56,Entire home/apt
59,2,169,8.56,3,305,Entire home/apt
55,1,148,7.5,3,295,Entire home/apt
200,3,9,0.47,30,327,Hotel room
30,3,0,0,1,0,Private room
220,3,53,2.79,2,87,Entire home/apt
120,1,71,3.63,1,132,Entire home/apt
69,10,2,0.12,1,47,Entire home/apt
80,6,29,1.7,2,349,Entire home/apt
25,1,5,0.26,20,353,Private room
50,1,0,0,1,0,Private room
25,1,3,0.22,20,230,Private room
45,2,112,5.96,1,105,Entire home/apt
95,2,18,0.94,1,153,Entire home/apt
80,2,69,3.5,2,116,Entire home/apt
22,1,93,4.69,3,315,Private room
67,3,88,4.5,5,69,Entire home/apt
450,12,0,0,1,90,Entire home/apt
75,3,4,0.34,56,306,Entire home/apt
51,2,130,6.67,5,208,Entire home/apt
115,4,30,1.55,2,3,Entire home/apt
160,2,115,5.89,1,224,Entire home/apt
79,2,87,4.45,2,114,Entire home/apt
45,3,57,3.1,11,134,Entire home/apt
12,1,10,0.52,1,230,Private room
30,2,57,2.92,1,16,Private room
35,1,5,0.26,20,230,Private room
85,2,84,4.35,1,133,Entire home/apt
57,1,185,9.54,2,136,Entire home/apt
49,2,46,2.36,1,0,Entire home/apt
25,1,0,0,1,0,Private room
200,30,1,0.05,1,0,Private room
70,1,1,0.06,1,0,Entire home/apt
119,2,0,0,17,356,Entire home/apt
29,1,10,0.52,6,355,Private room
75,2,21,1.23,1,169,Entire home/apt
97,3,34,2.29,1,261,Entire home/apt
80,2,11,0.57,21,315,Entire home/apt
400,2,51,2.81,10,199,Entire home/apt
25,3,0,0,17,356,Private room
78,2,70,3.6,3,242,Entire home/apt
175,2,43,2.47,1,100,Entire home/apt
50,30,1,0.16,5,57,Entire home/apt
81,2,24,1.23,2,15,Entire home/apt
52,1,20,1.03,3,40,Entire home/apt
25,2,10,0.51,2,48,Private room
79,3,29,2.54,1,0,Entire home/apt
80,1,0,0,1,0,Private room
36,1,126,6.49,3,104,Entire home/apt
26,1,64,3.28,4,331,Private room
41,3,2,0.11,2,0,Entire home/apt
80,1,2,0.1,12,53,Entire home/apt
35,2,0,0,1,0,Private room
35,3,4,0.6,1,83,Private room
25,1,2,0.1,28,210,Shared room
39,2,11,0.56,1,0,Entire home/apt
25,1,0,0,28,201,Shared room
25,1,0,0,28,170,Shared room
90,2,95,5.11,6,103,Entire home/apt
20,8,49,2.54,1,140,Private room
50,1,0,0,28,364,Private room
30,3,64,3.29,4,16,Private room
99,3,59,3.06,2,124,Entire home/apt
50,1,3,0.32,28,351,Private room
30,3,61,3.32,4,12,Private room
110,1,91,4.66,2,61,Entire home/apt
16,2,13,0.68,2,332,Shared room
37,1,107,5.51,3,103,Entire home/apt
25,3,0,0,17,205,Private room
23,5,41,2.15,16,310,Private room
25,5,0,0,17,230,Private room
50,1,2,0.42,28,358,Private room
48,2,11,0.57,6,0,Entire home/apt
50,1,0,0,28,364,Private room
50,1,0,0,28,363,Private room
50,1,0,0,28,364,Private room
50,1,1,0.06,28,364,Private room
40,1,5,0.26,1,0,Entire home/apt
50,1,1,0.07,28,358,Private room
50,1,0,0,28,364,Private room
50,1,3,0.18,28,364,Private room
50,1,0,0,28,364,Private room
50,1,0,0,28,364,Private room
50,1,0,0,28,365,Private room
50,1,2,0.12,28,354,Private room
50,1,1,0.05,28,365,Private room
50,1,0,0,28,364,Private room
50,1,0,0,28,363,Private room
100,2,35,1.79,1,0,Entire home/apt
50,1,0,0,28,365,Private room
60,1,5,0.36,28,350,Private room
35,2,38,2,1,30,Private room
25,2,55,2.85,1,152,Private room
67,2,94,4.85,1,289,Entire home/apt
140,1,20,1.02,1,104,Entire home/apt
90,2,5,0.3,2,261,Entire home/apt
40,2,20,1.09,2,262,Shared room
25,7,0,0,17,310,Private room
150,2,2,1.25,20,322,Entire home/apt
117,2,10,0.57,49,56,Entire home/apt
72,1,0,0,110,305,Entire home/apt
110,2,6,0.33,2,13,Entire home/apt
58,1,145,7.49,45,14,Private room
45,2,57,2.96,1,72,Private room
70,1,6,0.34,1,319,Entire home/apt
108,2,99,5.2,1,61,Entire home/apt
65,2,36,1.83,1,70,Entire home/apt
71,2,23,1.33,2,25,Private room
55,4,63,3.43,1,14,Entire home/apt
50,2,38,2.02,1,0,Shared room
65,3,86,4.44,2,122,Entire home/apt
75,3,47,2.47,1,86,Entire home/apt
61,2,69,3.54,1,0,Entire home/apt
33,2,8,0.42,1,0,Private room
60,1,100,5.39,1,38,Entire home/apt
65,2,33,1.75,2,317,Entire home/apt
65,1,0,0,2,0,Private room
95,3,14,0.77,7,340,Entire home/apt
90,3,21,1.29,1,72,Entire home/apt
75,2,75,5.21,2,95,Entire home/apt
99,2,16,0.86,1,0,Entire home/apt
115,3,18,0.95,5,343,Entire home/apt
120,1,15,0.78,5,100,Entire home/apt
140,5,12,0.64,17,300,Entire home/apt
90,1,131,6.8,2,207,Entire home/apt
32,2,6,0.35,1,67,Private room
450,2,1,0.27,5,337,Entire home/apt
100,2,26,1.45,1,1,Entire home/apt
115,3,41,2.15,9,255,Entire home/apt
80,2,61,3.17,1,90,Entire home/apt
59,2,25,1.31,33,329,Entire home/apt
50,2,74,3.88,10,232,Entire home/apt
25,2,0,0,1,0,Private room
70,3,48,2.91,1,117,Entire home/apt
21,1,34,1.78,2,26,Private room
47,1,158,8.4,3,271,Entire home/apt
65,32,11,0.71,13,275,Entire home/apt
59,2,30,1.58,1,53,Entire home/apt
65,5,16,0.89,1,244,Hotel room
10,7,10,0.64,1,261,Entire home/apt
195,7,0,0,1,272,Entire home/apt
85,2,1,0.2,24,213,Entire home/apt
80,1,16,0.84,1,0,Entire home/apt
23,1,6,0.31,1,0,Private room
95,2,100,5.26,3,0,Entire home/apt
85,2,6,0.33,2,2,Entire home/apt
310,30,0,0,83,48,Entire home/apt
52,32,16,0.86,13,58,Entire home/apt
66,32,9,0.53,13,277,Entire home/apt
65,32,24,1.36,13,328,Entire home/apt
882,1,3,0.26,44,255,Entire home/apt
175,1,79,4.14,2,104,Entire home/apt
16,8,0,0,1,90,Shared room
30,1,3,0.16,1,0,Private room
30,1,5,0.27,1,0,Private room
80,2,12,0.64,2,0,Entire home/apt
65,2,72,3.76,9,327,Entire home/apt
55,1,99,5.12,36,347,Entire home/apt
55,4,47,2.46,2,323,Entire home/apt
90,2,11,0.58,1,102,Entire home/apt
144,2,7,0.38,49,47,Entire home/apt
60,2,57,2.99,1,51,Entire home/apt
35,1,59,3.18,1,153,Private room
60,3,46,2.53,1,55,Entire home/apt
42,2,34,1.79,1,130,Private room
55,1,97,5.11,36,332,Entire home/apt
140,3,95,5.06,7,40,Entire home/apt
155,3,48,2.52,3,44,Entire home/apt
58,1,31,1.63,10,17,Private room
68,3,56,2.94,8,151,Entire home/apt
90,3,31,1.61,8,128,Entire home/apt
100,1,24,1.26,1,172,Entire home/apt
800,1,0,0,10,246,Entire home/apt
45,1,111,5.84,10,123,Private room
35,1,30,2.81,1,83,Private room
80,2,84,4.41,56,192,Entire home/apt
70,3,76,3.99,1,303,Entire home/apt
140,2,16,0.88,5,32,Entire home/apt
70,1,193,10,13,98,Entire home/apt
35,2,15,0.87,1,356,Private room
75,2,47,2.53,56,213,Entire home/apt
240,1,1,0.24,44,332,Entire home/apt
98,3,48,2.57,1,37,Entire home/apt
33,1,162,8.45,1,20,Private room
50,3,3,0.16,1,0,Entire home/apt
189,2,37,1.96,3,222,Entire home/apt
23,7,2,0.3,1,356,Private room
45,2,21,1.1,2,85,Private room
74,3,19,1.02,7,32,Entire home/apt
41,2,136,7.25,2,282,Entire home/apt
24,1,78,4.05,1,0,Private room
59,2,55,2.89,5,330,Entire home/apt
30,1,21,1.09,3,276,Private room
44,1,45,2.36,3,292,Entire home/apt
35,1,109,5.7,1,308,Entire home/apt
16,1,1,0.05,1,0,Private room
80,2,28,1.85,1,265,Entire home/apt
30,2,0,0,1,0,Private room
40,7,0,0,1,0,Private room
74,3,75,4.03,1,104,Entire home/apt
78,2,109,5.79,1,62,Entire home/apt
45,2,2,0.6,2,0,Private room
12,20,0,0,5,249,Private room
42,2,98,5.13,1,244,Private room
35,1,20,1.06,3,271,Private room
25,1,19,1,1,353,Private room
82,2,89,4.67,2,0,Entire home/apt
58,3,7,0.37,1,0,Entire home/apt
70,1,2,0.11,3,339,Entire home/apt
41,2,42,2.2,1,0,Private room
45,1,142,7.45,10,73,Private room
50,2,56,2.94,6,311,Entire home/apt
60,1,73,3.83,1,84,Entire home/apt
99,1,4,0.25,47,300,Entire home/apt
137,1,12,0.68,47,237,Entire home/apt
119,1,53,3.04,34,315,Entire home/apt
85,2,16,0.88,1,124,Entire home/apt
32,1,0,0,1,0,Entire home/apt
20,1,11,0.63,2,0,Private room
110,1,10,0.58,46,328,Entire home/apt
76,1,17,0.95,110,295,Entire home/apt
80,3,6,0.31,56,306,Entire home/apt
139,4,55,2.89,1,293,Entire home/apt
21,1,125,6.6,1,67,Private room
105,2,52,2.73,1,154,Entire home/apt
30,2,14,0.8,1,135,Private room
110,3,75,3.93,10,66,Entire home/apt
30,2,16,0.85,3,0,Private room
70,1,8,0.43,1,174,Private room
45,1,129,6.75,10,73,Private room
10,1,2,0.11,1,0,Private room
30,2,13,0.74,1,334,Private room
85,4,69,3.68,2,330,Entire home/apt
35,2,20,1.07,2,16,Private room
100,3,33,1.85,1,0,Entire home/apt
75,7,0,0,1,0,Entire home/apt
120,3,75,4.05,4,81,Entire home/apt
87,1,104,5.59,3,62,Entire home/apt
220,3,8,0.47,108,313,Entire home/apt
50,1,133,7.24,1,76,Entire home/apt
55,1,199,10.57,1,108,Entire home/apt
50,4,35,1.86,1,44,Private room
72,1,17,0.93,1,21,Entire home/apt
75,3,25,1.38,9,292,Entire home/apt
56,1,4,0.6,110,285,Entire home/apt
28,2,32,1.69,1,17,Private room
75,1,126,6.73,13,135,Entire home/apt
110,1,0,0,110,280,Entire home/apt
32,3,6,0.34,4,57,Private room
14,2,25,1.36,1,261,Private room
75,2,63,3.33,1,153,Entire home/apt
90,1,43,2.28,1,77,Entire home/apt
100,2,11,0.61,1,231,Entire home/apt
140,3,5,0.28,108,350,Entire home/apt
110,3,10,0.59,108,303,Entire home/apt
200,5,4,0.23,108,316,Entire home/apt
78,1,40,2.2,58,91,Entire home/apt
200,3,3,0.18,108,325,Entire home/apt
220,3,11,0.64,108,279,Entire home/apt
125,3,5,0.65,108,198,Entire home/apt
20,59,1,0.06,1,0,Private room
120,5,6,0.34,7,108,Entire home/apt
50,2,2,0.81,1,0,Entire home/apt
48,1,77,4.09,1,61,Entire home/apt
175,2,20,1.13,2,146,Entire home/apt
90,2,130,6.91,3,126,Entire home/apt
77,7,5,0.29,3,265,Entire home/apt
45,1,10,0.53,1,89,Private room
44,2,9,0.59,1,0,Private room
35,1,50,2.69,1,82,Private room
65,15,22,1.17,1,77,Entire home/apt
30,1,0,0,1,0,Private room
159,1,0,0,1,364,Private room
65,1,29,1.56,1,41,Entire home/apt
38,5,0,0,1,79,Private room
69,1,65,3.49,5,76,Entire home/apt
22,4,3,0.16,1,307,Private room
120,2,22,1.18,49,73,Entire home/apt
35,2,44,2.37,1,244,Entire home/apt
9,1,0,0,1,0,Private room
60,3,82,4.56,1,86,Entire home/apt
